Site Name,Average,StDev,Time,,
CAJT_NTA193_CB5_HS4,199.50,62.17,15:25,,
CAJT_NTA193_CB5_HS4,183.08,50.93,15:30,,
CAJT_NTA193_CB5_HS4,198.04,54.93,15:35,,
CAJT_NTA193_CB5_HS4,211.21,71.24,15:40,,
CAJT_NTA193_CB5_HS4,204.35,73.16,15:45,,
CAJT_NTA193_CB5_HS4,207.33,61.14,15:50,,
CAJT_NTA193_CB5_HS4,198.34,63.79,15:55,,
CAJT_NTA193_CB5_HS4,198.29,55.52,16:00,,
CAJT_NTA193_CB5_HS4,195.83,44.79,16:05,,
CAJT_NTA193_CB5_HS4,201.92,49.38,16:10,,
CAJT_NTA193_CB5_HS4,193.59,66.64,16:15,,
CAJT_NTA193_CB5_HS4,183.90,63.74,16:20,,
CAJT_NTA193_CB5_HS4,186.58,46.20,16:25,,
CAJT_NTA193_CB5_HS4,189.73,52.80,16:30,,
CAJT_NTA193_CB5_HS4,186.95,44.57,16:35,,
CAJT_NTA193_CB5_HS4,190.58,56.57,16:40,,
CAJT_NTA193_CB5_HS4,181.71,52.01,16:45,,
CAJT_NTA193_CB5_HS4,179.69,48.43,16:50,,
CAJT_NTA193_CB5_HS4,187.89,49.49,16:55,,
CAJT_NTA193_CB5_HS4,176.21,48.48,17:00,,
CAJT_NTA193_CB5_HS4,183.25,51.61,17:05,,
CAJT_NTA193_CB5_HS4,185.19,47.29,17:10,,
CAJT_NTA193_CB5_HS4,181.29,39.48,17:15,,
CAJT_NTA193_CB5_HS4,166.38,38.89,17:20,,
CAJT_NTA193_CB5_HS4,183.48,47.21,17:25,,
CAJT_NTA193_CB5_HS4,180.31,41.20,17:30,,
CAJT_NTA193_CB5_HS4,170.09,43.27,17:35,,
CAJT_NTA193_CB5_HS4,180.75,46.70,17:40,,
CAJT_NTA193_CB5_HS4,176.19,42.74,17:45,,
CAJT_NTA193_CB5_HS4,170.50,42.71,17:50,,
CAJT_NTA193_CB5_HS4,166.77,40.53,17:55,,
CAJT_NTA193_CB5_HS4,157.90,50.19,18:00,,
CAJT_NTA193_CB5_HS4,155.06,49.53,18:05,,
CAJT_NTA193_CB5_HS4,172.67,43.44,18:10,,
CAJT_NTA193_CB5_HS4,165.55,39.80,18:15,,
CAJT_NTA193_CB5_HS4,156.90,41.27,18:20,,
CAJT_NTA193_CB5_HS4,148.48,38.63,18:25,,
CAJT_NTA193_CB5_HS4,145.33,37.35,18:30,,
CAJT_NTA193_CB5_HS4,161.16,50.25,18:35,,
CAJT_NTA193_CB5_HS4,169.60,64.10,18:40,,
CAJT_NTA193_CB5_HS4,175.56,51.38,18:45,,
CAJT_NTA193_CB5_HS4,162.96,47.78,18:50,,
CAJT_NTA193_CB5_HS4,159.20,52.21,18:55,,
CAJT_NTA193_CB5_HS4,152.79,51.07,19:00,,
CAJT_NTA193_CB5_HS4,150.73,42.77,19:05,,
CAJT_NTA193_CB5_HS4,164.25,47.51,19:10,,
CAJT_NTA193_CB5_HS4,165.54,44.78,19:15,,
CAJT_NTA193_CB5_HS4,158.40,39.24,19:20,,
CAJT_NTA193_CB5_HS4,145.65,33.09,19:25,,
CAJT_NTA193_CB5_HS4,139.08,54.85,19:30,,
CAJT_NTA193_CB5_HS4,151.11,42.28,19:35,,
CAJT_NTA193_CB5_HS4,165.08,65.43,19:40,,
CAJT_NTA193_CB5_HS4,159.96,58.19,19:45,,
CAJT_NTA193_CB5_HS4,162.56,73.75,19:50,,
CAJT_NTA193_CB5_HS4,146.21,52.15,19:55,,
CAJT_NTA193_CB5_HS4,133.10,33.84,20:00,,
CAJT_NTA193_CB5_HS4,132.31,34.71,20:05,,
CAJT_NTA193_CB5_HS4,151.79,50.38,20:10,,
CAJT_NTA193_CB5_HS4,147.51,39.15,20:15,,
CAJT_NTA193_CB5_HS4,129.00,34.76,20:20,,
CAJT_NTA193_CB5_HS4,139.17,69.82,20:25,,
CAJT_NTA193_CB5_HS4,129.63,43.23,20:30,,
CAJT_NTA193_CB5_HS4,119.22,34.28,20:35,,
CAJT_NTA193_CB5_HS4,142.60,47.59,20:40,,
CAJT_NTA193_CB5_HS4,131.63,35.30,20:45,,
CAJT_NTA193_CB5_HS4,123.63,33.88,20:50,,
CAJT_NTA193_CB5_HS4,124.15,41.58,20:55,,
CAJT_NTA193_CB5_HS4,120.67,40.65,21:00,,
CAJT_NTA193_CB5_HS4,113.52,27.42,21:05,,
CAJT_NTA193_CB5_HS4,133.00,42.99,21:10,,
CAJT_NTA193_CB5_HS4,134.00,62.23,21:15,,
CAJT_NTA193_CB5_HS4,123.02,35.09,21:20,,
CAJT_NTA193_CB5_HS4,133.60,80.64,21:25,,
CAJT_NTA193_CB5_HS4,129.94,51.68,21:30,,
CAJT_NTA193_CB5_HS4,121.33,41.96,21:35,,
CAJT_NTA193_CB5_HS4,127.50,39.68,21:40,,
CAJT_NTA193_CB5_HS4,117.79,28.29,21:45,,
CAJT_NTA193_CB5_HS4,116.44,41.89,21:50,,
CAJT_NTA193_CB5_HS4,120.96,34.46,21:55,,
CAJT_NTA193_CB5_HS4,118.02,43.39,22:00,,
CAJT_NTA193_CB5_HS4,116.44,34.49,22:05,,
CAJT_NTA193_CB5_HS4,124.25,36.80,22:10,,
CAJT_NTA193_CB5_HS4,130.14,46.26,22:15,,
CAJT_NTA193_CB5_HS4,107.25,19.26,22:20,,
CAJT_NTA193_CB5_HS4,106.23,20.52,22:25,,
CAJT_NTA193_CB5_HS4,108.88,20.86,22:30,,
CAJT_NTA193_CB5_HS4,107.00,23.15,22:35,,
CAJT_NTA193_CB5_HS4,118.92,76.42,22:40,,
CAJT_NTA193_CB5_HS4,111.42,43.12,22:45,,
CAJT_NTA193_CB5_HS4,115.17,39.34,22:50,,
CAJT_NTA193_CB5_HS4,115.53,37.25,22:55,,
CAJT_NTA193_CB5_HS4,103.98,17.28,23:00,,
CAJT_NTA193_CB5_HS4,107.27,20.19,23:05,,
CAJT_NTA193_CB5_HS4,107.75,18.51,23:10,,
CAJT_NTA193_CB5_HS4,102.13,12.23,23:15,,
CAJT_NTA193_CB5_HS4,100.77,10.78,23:20,,
CAJT_NTA193_CB5_HS4,99.88,7.43,23:25,,
CAJT_NTA193_CB5_HS4,104.08,26.57,23:30,,
CAJT_NTA193_CB5_HS4,110.23,40.20,23:35,,
CAJT_NTA193_CB5_HS4,107.50,21.93,23:40,,
CAJT_NTA193_CB5_HS4,101.06,9.10,23:45,,
CAJT_NTA193_CB5_HS4,101.15,11.57,23:50,,
CAJT_NTA193_CB5_HS4,101.61,11.58,23:55,,
,,,,,
CAJT_NTA193_CB5_TR6,124.18,8.34,00:00,,
CAJT_NTA193_CB5_TR6,124.02,8.99,00:05,,
CAJT_NTA193_CB5_TR6,125.37,10.28,00:10,,
CAJT_NTA193_CB5_TR6,123.82,8.40,00:15,,
CAJT_NTA193_CB5_TR6,123.53,6.72,00:20,,
CAJT_NTA193_CB5_TR6,122.33,5.85,00:25,,
CAJT_NTA193_CB5_TR6,121.98,3.71,00:30,,
CAJT_NTA193_CB5_TR6,122.30,5.83,00:35,,
CAJT_NTA193_CB5_TR6,121.96,5.68,00:40,,
CAJT_NTA193_CB5_TR6,121.76,4.15,00:45,,
CAJT_NTA193_CB5_TR6,122.08,4.71,00:50,,
CAJT_NTA193_CB5_TR6,123.38,20.66,00:55,,
CAJT_NTA193_CB5_TR6,123.18,14.46,01:00,,
CAJT_NTA193_CB5_TR6,121.29,1.96,01:05,,
CAJT_NTA193_CB5_TR6,122.29,4.92,01:10,,
CAJT_NTA193_CB5_TR6,121.24,1.71,01:15,,
CAJT_NTA193_CB5_TR6,121.69,5.16,01:20,,
CAJT_NTA193_CB5_TR6,124.29,20.83,01:25,,
CAJT_NTA193_CB5_TR6,122.43,10.30,01:30,,
CAJT_NTA193_CB5_TR6,121.08,0.95,01:35,,
CAJT_NTA193_CB5_TR6,120.96,0.29,01:40,,
CAJT_NTA193_CB5_TR6,121.12,1.03,01:45,,
CAJT_NTA193_CB5_TR6,121.45,3.03,01:50,,
CAJT_NTA193_CB5_TR6,121.52,3.52,01:55,,
CAJT_NTA193_CB5_TR6,121.37,2.73,02:00,,
CAJT_NTA193_CB5_TR6,121.14,1.31,02:05,,
CAJT_NTA193_CB5_TR6,121.65,4.72,02:10,,
CAJT_NTA193_CB5_TR6,121.33,2.51,02:15,,
CAJT_NTA193_CB5_TR6,121.14,1.31,02:20,,
CAJT_NTA193_CB5_TR6,121.92,4.89,02:25,,
CAJT_NTA193_CB5_TR6,122.53,5.83,02:30,,
CAJT_NTA193_CB5_TR6,121.55,2.77,02:35,,
CAJT_NTA193_CB5_TR6,122.39,5.71,02:40,,
CAJT_NTA193_CB5_TR6,121.53,2.81,02:45,,
CAJT_NTA193_CB5_TR6,121.47,2.57,02:50,,
CAJT_NTA193_CB5_TR6,121.10,0.91,02:55,,
CAJT_NTA193_CB5_TR6,120.98,0.25,03:00,,
CAJT_NTA193_CB5_TR6,120.96,0.20,03:05,,
CAJT_NTA193_CB5_TR6,120.96,0.20,03:10,,
CAJT_NTA193_CB5_TR6,121.12,1.63,03:15,,
CAJT_NTA193_CB5_TR6,121.16,1.14,03:20,,
CAJT_NTA193_CB5_TR6,121.00,0.00,03:25,,
CAJT_NTA193_CB5_TR6,121.00,0.00,03:30,,
CAJT_NTA193_CB5_TR6,121.00,0.00,03:35,,
CAJT_NTA193_CB5_TR6,120.98,0.14,03:40,,
CAJT_NTA193_CB5_TR6,120.98,0.14,03:45,,
CAJT_NTA193_CB5_TR6,120.98,0.14,03:50,,
CAJT_NTA193_CB5_TR6,120.98,0.14,03:55,,
CAJT_NTA193_CB5_TR6,120.98,0.14,04:00,,
CAJT_NTA193_CB5_TR6,120.98,0.14,04:05,,
CAJT_NTA193_CB5_TR6,120.98,0.14,04:10,,
CAJT_NTA193_CB5_TR6,121.00,0.14,04:15,,
CAJT_NTA193_CB5_TR6,121.00,0.20,04:20,,
CAJT_NTA193_CB5_TR6,121.04,0.20,04:25,,
CAJT_NTA193_CB5_TR6,121.08,0.28,04:30,,
CAJT_NTA193_CB5_TR6,122.51,6.36,04:35,,
CAJT_NTA193_CB5_TR6,122.88,6.27,04:40,,
CAJT_NTA193_CB5_TR6,122.92,6.37,04:45,,
CAJT_NTA193_CB5_TR6,121.84,3.09,04:50,,
CAJT_NTA193_CB5_TR6,121.39,1.34,04:55,,
CAJT_NTA193_CB5_TR6,121.45,1.60,05:00,,
CAJT_NTA193_CB5_TR6,121.57,2.06,05:05,,
CAJT_NTA193_CB5_TR6,122.27,4.41,05:10,,
CAJT_NTA193_CB5_TR6,122.79,5.60,05:15,,
CAJT_NTA193_CB5_TR6,122.24,3.83,05:20,,
CAJT_NTA193_CB5_TR6,122.08,3.79,05:25,,
CAJT_NTA193_CB5_TR6,122.12,3.95,05:30,,
CAJT_NTA193_CB5_TR6,123.71,6.38,05:35,,
CAJT_NTA193_CB5_TR6,128.00,11.55,05:40,,
CAJT_NTA193_CB5_TR6,126.63,9.56,05:45,,
CAJT_NTA193_CB5_TR6,129.12,11.01,05:50,,
CAJT_NTA193_CB5_TR6,130.10,11.12,05:55,,
CAJT_NTA193_CB5_TR6,128.59,9.57,06:00,,
CAJT_NTA193_CB5_TR6,129.86,11.85,06:05,,
CAJT_NTA193_CB5_TR6,130.49,11.29,06:10,,
CAJT_NTA193_CB5_TR6,135.05,13.82,06:15,,
CAJT_NTA193_CB5_TR6,136.00,11.67,06:20,,
CAJT_NTA193_CB5_TR6,139.57,12.48,06:25,,
CAJT_NTA193_CB5_TR6,141.12,16.17,06:30,,
CAJT_NTA193_CB5_TR6,143.31,12.78,06:35,,
CAJT_NTA193_CB5_TR6,142.16,11.18,06:40,,
CAJT_NTA193_CB5_TR6,142.10,14.56,06:45,,
CAJT_NTA193_CB5_TR6,143.84,16.35,06:50,,
CAJT_NTA193_CB5_TR6,144.16,12.13,06:55,,
CAJT_NTA193_CB5_TR6,145.67,10.63,07:00,,
CAJT_NTA193_CB5_TR6,145.22,9.89,07:05,,
CAJT_NTA193_CB5_TR6,146.27,12.04,07:10,,
CAJT_NTA193_CB5_TR6,146.43,10.67,07:15,,
CAJT_NTA193_CB5_TR6,146.14,10.99,07:20,,
CAJT_NTA193_CB5_TR6,144.63,10.96,07:25,,
CAJT_NTA193_CB5_TR6,147.78,13.61,07:30,,
CAJT_NTA193_CB5_TR6,153.07,15.35,07:35,,
CAJT_NTA193_CB5_TR6,157.49,17.53,07:40,,
CAJT_NTA193_CB5_TR6,156.96,17.15,07:45,,
CAJT_NTA193_CB5_TR6,159.88,16.86,07:50,,
CAJT_NTA193_CB5_TR6,163.68,18.10,07:55,,
CAJT_NTA193_CB5_TR6,164.76,19.53,08:00,,
CAJT_NTA193_CB5_TR6,164.41,19.00,08:05,,
CAJT_NTA193_CB5_TR6,167.31,18.89,08:10,,
CAJT_NTA193_CB5_TR6,170.24,21.66,08:15,,
CAJT_NTA193_CB5_TR6,174.85,23.78,08:20,,
CAJT_NTA193_CB5_TR6,182.00,30.05,08:25,,
CAJT_NTA193_CB5_TR6,182.86,29.43,08:30,,
CAJT_NTA193_CB5_TR6,185.28,28.09,08:35,,
CAJT_NTA193_CB5_TR6,188.82,32.32,08:40,,
CAJT_NTA193_CB5_TR6,189.77,31.80,08:45,,
CAJT_NTA193_CB5_TR6,189.50,30.64,08:50,,
CAJT_NTA193_CB5_TR6,189.52,30.93,08:55,,
CAJT_NTA193_CB5_TR6,187.10,26.15,09:00,,
CAJT_NTA193_CB5_TR6,191.29,24.09,09:05,,
CAJT_NTA193_CB5_TR6,185.90,21.53,09:10,,
CAJT_NTA193_CB5_TR6,188.07,50.58,09:15,,
CAJT_NTA193_CB5_TR6,180.51,24.92,09:20,,
CAJT_NTA193_CB5_TR6,179.65,19.21,09:25,,
CAJT_NTA193_CB5_TR6,178.47,17.11,09:30,,
CAJT_NTA193_CB5_TR6,179.37,17.74,09:35,,
CAJT_NTA193_CB5_TR6,176.63,16.75,09:40,,
CAJT_NTA193_CB5_TR6,177.41,15.13,09:45,,
CAJT_NTA193_CB5_TR6,177.88,16.90,09:50,,
CAJT_NTA193_CB5_TR6,184.39,17.36,09:55,,
CAJT_NTA193_CB5_TR6,182.12,17.12,10:00,,
CAJT_NTA193_CB5_TR6,179.55,15.99,10:05,,
CAJT_NTA193_CB5_TR6,175.76,15.23,10:10,,
CAJT_NTA193_CB5_TR6,181.43,18.74,10:15,,
CAJT_NTA193_CB5_TR6,180.06,18.56,10:20,,
CAJT_NTA193_CB5_TR6,181.29,16.85,10:25,,
CAJT_NTA193_CB5_TR6,178.88,17.79,10:30,,
CAJT_NTA193_CB5_TR6,184.15,21.21,10:35,,
CAJT_NTA193_CB5_TR6,186.81,18.75,10:40,,
CAJT_NTA193_CB5_TR6,189.17,20.05,10:45,,
CAJT_NTA193_CB5_TR6,186.33,16.12,10:50,,
CAJT_NTA193_CB5_TR6,191.33,23.04,10:55,,
CAJT_NTA193_CB5_TR6,187.75,24.68,11:00,,
CAJT_NTA193_CB5_TR6,188.13,22.54,11:05,,
CAJT_NTA193_CB5_TR6,189.40,24.02,11:10,,
CAJT_NTA193_CB5_TR6,192.44,23.87,11:15,,
CAJT_NTA193_CB5_TR6,189.43,20.54,11:20,,
CAJT_NTA193_CB5_TR6,190.94,19.05,11:25,,
CAJT_NTA193_CB5_TR6,191.49,19.40,11:30,,
CAJT_NTA193_CB5_TR6,192.39,21.94,11:35,,
CAJT_NTA193_CB5_TR6,197.51,22.96,11:40,,
CAJT_NTA193_CB5_TR6,199.55,25.38,11:45,,
CAJT_NTA193_CB5_TR6,198.02,28.24,11:50,,
CAJT_NTA193_CB5_TR6,202.70,27.91,11:55,,
CAJT_NTA193_CB5_TR6,199.92,33.51,12:00,,
CAJT_NTA193_CB5_TR6,195.58,29.44,12:05,,
CAJT_NTA193_CB5_TR6,192.00,27.28,12:10,,
CAJT_NTA193_CB5_TR6,194.41,25.08,12:15,,
CAJT_NTA193_CB5_TR6,190.98,26.68,12:20,,
CAJT_NTA193_CB5_TR6,187.24,24.47,12:25,,
CAJT_NTA193_CB5_TR6,188.84,24.36,12:30,,
CAJT_NTA193_CB5_TR6,190.78,30.80,12:35,,
CAJT_NTA193_CB5_TR6,192.24,26.82,12:40,,
CAJT_NTA193_CB5_TR6,192.33,25.75,12:45,,
CAJT_NTA193_CB5_TR6,192.20,30.40,12:50,,
CAJT_NTA193_CB5_TR6,196.69,30.68,12:55,,
CAJT_NTA193_CB5_TR6,192.69,31.48,13:00,,
CAJT_NTA193_CB5_TR6,191.55,30.43,13:05,,
CAJT_NTA193_CB5_TR6,189.96,26.99,13:10,,
CAJT_NTA193_CB5_TR6,190.45,22.51,13:15,,
CAJT_NTA193_CB5_TR6,184.61,20.31,13:20,,
CAJT_NTA193_CB5_TR6,183.25,22.31,13:25,,
CAJT_NTA193_CB5_TR6,189.50,37.57,13:30,,
CAJT_NTA193_CB5_TR6,187.91,25.86,13:35,,
CAJT_NTA193_CB5_TR6,187.79,26.18,13:40,,
CAJT_NTA193_CB5_TR6,188.33,23.00,13:45,,
CAJT_NTA193_CB5_TR6,184.96,19.83,13:50,,
CAJT_NTA193_CB5_TR6,187.91,20.67,13:55,,
CAJT_NTA193_CB5_TR6,185.06,19.92,14:00,,
CAJT_NTA193_CB5_TR6,182.56,18.58,14:05,,
CAJT_NTA193_CB5_TR6,186.04,18.04,14:10,,
CAJT_NTA193_CB5_TR6,191.65,21.40,14:15,,
CAJT_NTA193_CB5_TR6,187.73,22.97,14:20,,
CAJT_NTA193_CB5_TR6,189.50,30.87,14:25,,
CAJT_NTA193_CB5_TR6,188.44,24.01,14:30,,
CAJT_NTA193_CB5_TR6,192.11,26.84,14:35,,
CAJT_NTA193_CB5_TR6,195.33,33.75,14:40,,
CAJT_NTA193_CB5_TR6,198.94,36.19,14:45,,
CAJT_NTA193_CB5_TR6,201.13,35.92,14:50,,
CAJT_NTA193_CB5_TR6,201.83,35.91,14:55,,
CAJT_NTA193_CB5_TR6,199.77,37.02,15:00,,
CAJT_NTA193_CB5_TR6,204.27,37.22,15:05,,
CAJT_NTA193_CB5_TR6,207.52,38.14,15:10,,
CAJT_NTA193_CB5_TR6,204.70,37.71,15:15,,
CAJT_NTA193_CB5_TR6,195.60,32.84,15:20,,
CAJT_NTA193_CB5_TR6,194.31,26.66,15:25,,
CAJT_NTA193_CB5_TR6,196.48,25.60,15:30,,
CAJT_NTA193_CB5_TR6,204.59,27.53,15:35,,
CAJT_NTA193_CB5_TR6,203.85,29.46,15:40,,
CAJT_NTA193_CB5_TR6,205.56,32.86,15:45,,
CAJT_NTA193_CB5_TR6,203.60,37.76,15:50,,
CAJT_NTA193_CB5_TR6,200.49,33.07,15:55,,
CAJT_NTA193_CB5_TR6,197.77,30.96,16:00,,
CAJT_NTA193_CB5_TR6,194.17,29.80,16:05,,
CAJT_NTA193_CB5_TR6,195.56,30.08,16:10,,
CAJT_NTA193_CB5_TR6,210.90,33.46,16:15,,
CAJT_NTA193_CB5_TR6,212.38,35.79,16:20,,
CAJT_NTA193_CB5_TR6,203.69,35.36,16:25,,
CAJT_NTA193_CB5_TR6,196.79,30.30,16:30,,
CAJT_NTA193_CB5_TR6,191.21,27.20,16:35,,
CAJT_NTA193_CB5_TR6,194.88,35.25,16:40,,
CAJT_NTA193_CB5_TR6,203.38,36.56,16:45,,
CAJT_NTA193_CB5_TR6,201.81,32.15,16:50,,
CAJT_NTA193_CB5_TR6,196.68,30.83,16:55,,
CAJT_NTA193_CB5_TR6,196.73,36.43,17:00,,
CAJT_NTA193_CB5_TR6,191.79,33.87,17:05,,
CAJT_NTA193_CB5_TR6,196.98,33.55,17:10,,
CAJT_NTA193_CB5_TR6,206.89,38.70,17:15,,
CAJT_NTA193_CB5_TR6,214.54,47.84,17:20,,
CAJT_NTA193_CB5_TR6,208.81,44.40,17:25,,
CAJT_NTA193_CB5_TR6,195.90,30.34,17:30,,
CAJT_NTA193_CB5_TR6,184.90,19.67,17:35,,
CAJT_NTA193_CB5_TR6,181.42,17.37,17:40,,
CAJT_NTA193_CB5_TR6,180.81,21.56,17:45,,
CAJT_NTA193_CB5_TR6,182.35,23.03,17:50,,
CAJT_NTA193_CB5_TR6,177.96,23.99,17:55,,
CAJT_NTA193_CB5_TR6,177.96,16.49,18:00,,
CAJT_NTA193_CB5_TR6,171.63,14.49,18:05,,
CAJT_NTA193_CB5_TR6,172.85,14.39,18:10,,
CAJT_NTA193_CB5_TR6,170.26,13.68,18:15,,
CAJT_NTA193_CB5_TR6,165.92,14.31,18:20,,
CAJT_NTA193_CB5_TR6,165.10,13.49,18:25,,
CAJT_NTA193_CB5_TR6,167.65,18.06,18:30,,
CAJT_NTA193_CB5_TR6,167.40,13.25,18:35,,
CAJT_NTA193_CB5_TR6,164.54,12.64,18:40,,
CAJT_NTA193_CB5_TR6,161.40,11.28,18:45,,
CAJT_NTA193_CB5_TR6,163.67,15.29,18:50,,
CAJT_NTA193_CB5_TR6,165.15,12.73,18:55,,
CAJT_NTA193_CB5_TR6,163.52,11.74,19:00,,
CAJT_NTA193_CB5_TR6,160.02,9.46,19:05,,
CAJT_NTA193_CB5_TR6,159.10,10.39,19:10,,
CAJT_NTA193_CB5_TR6,159.99,10.02,19:15,,
CAJT_NTA193_CB5_TR6,162.27,10.52,19:20,,
CAJT_NTA193_CB5_TR6,159.35,12.02,19:25,,
CAJT_NTA193_CB5_TR6,160.40,12.88,19:30,,
CAJT_NTA193_CB5_TR6,155.58,10.54,19:35,,
CAJT_NTA193_CB5_TR6,158.31,14.72,19:40,,
CAJT_NTA193_CB5_TR6,157.98,15.02,19:45,,
CAJT_NTA193_CB5_TR6,161.96,23.64,19:50,,
CAJT_NTA193_CB5_TR6,159.11,15.26,19:55,,
CAJT_NTA193_CB5_TR6,155.83,11.97,20:00,,
CAJT_NTA193_CB5_TR6,155.54,12.36,20:05,,
CAJT_NTA193_CB5_TR6,154.73,11.72,20:10,,
CAJT_NTA193_CB5_TR6,151.55,10.98,20:15,,
CAJT_NTA193_CB5_TR6,154.06,12.00,20:20,,
CAJT_NTA193_CB5_TR6,153.79,14.77,20:25,,
CAJT_NTA193_CB5_TR6,150.83,11.21,20:30,,
CAJT_NTA193_CB5_TR6,149.66,13.64,20:35,,
CAJT_NTA193_CB5_TR6,145.69,10.68,20:40,,
CAJT_NTA193_CB5_TR6,147.19,13.00,20:45,,
CAJT_NTA193_CB5_TR6,153.19,13.29,20:50,,
CAJT_NTA193_CB5_TR6,151.36,17.18,20:55,,
CAJT_NTA193_CB5_TR6,149.10,13.60,21:00,,
CAJT_NTA193_CB5_TR6,145.17,12.98,21:05,,
CAJT_NTA193_CB5_TR6,146.27,16.69,21:10,,
CAJT_NTA193_CB5_TR6,152.71,48.71,21:15,,
CAJT_NTA193_CB5_TR6,156.04,29.72,21:20,,
CAJT_NTA193_CB5_TR6,149.33,19.36,21:25,,
CAJT_NTA193_CB5_TR6,144.90,16.58,21:30,,
CAJT_NTA193_CB5_TR6,139.84,14.75,21:35,,
CAJT_NTA193_CB5_TR6,137.75,13.12,21:40,,
CAJT_NTA193_CB5_TR6,141.88,17.20,21:45,,
CAJT_NTA193_CB5_TR6,154.35,24.79,21:50,,
CAJT_NTA193_CB5_TR6,145.34,16.28,21:55,,
CAJT_NTA193_CB5_TR6,141.94,15.36,22:00,,
CAJT_NTA193_CB5_TR6,144.10,13.92,22:05,,
CAJT_NTA193_CB5_TR6,146.31,12.03,22:10,,
CAJT_NTA193_CB5_TR6,145.14,17.07,22:15,,
CAJT_NTA193_CB5_TR6,149.42,17.11,22:20,,
CAJT_NTA193_CB5_TR6,145.42,19.46,22:25,,
CAJT_NTA193_CB5_TR6,141.40,17.22,22:30,,
CAJT_NTA193_CB5_TR6,142.74,17.16,22:35,,
CAJT_NTA193_CB5_TR6,145.13,16.61,22:40,,
CAJT_NTA193_CB5_TR6,138.92,14.74,22:45,,
CAJT_NTA193_CB5_TR6,143.50,18.64,22:50,,
CAJT_NTA193_CB5_TR6,138.84,16.82,22:55,,
CAJT_NTA193_CB5_TR6,140.54,33.42,23:00,,
CAJT_NTA193_CB5_TR6,135.08,21.10,23:05,,
CAJT_NTA193_CB5_TR6,132.46,13.57,23:10,,
CAJT_NTA193_CB5_TR6,133.28,15.56,23:15,,
CAJT_NTA193_CB5_TR6,137.13,15.95,23:20,,
CAJT_NTA193_CB5_TR6,139.98,24.24,23:25,,
CAJT_NTA193_CB5_TR6,134.10,17.73,23:30,,
CAJT_NTA193_CB5_TR6,134.27,23.49,23:35,,
CAJT_NTA193_CB5_TR6,137.29,21.96,23:40,,
CAJT_NTA193_CB5_TR6,133.67,16.53,23:45,,
CAJT_NTA193_CB5_TR6,130.50,12.51,23:50,,
CAJT_NTA193_CB5_TR6,127.26,10.98,23:55,,
,,,,,
CAJT_NTA193_HS4_CB5,101.18,18.56,00:00,,
CAJT_NTA193_HS4_CB5,99.19,7.00,00:05,,
CAJT_NTA193_HS4_CB5,107.55,63.31,00:10,,
CAJT_NTA193_HS4_CB5,98.00,0.00,00:15,,
CAJT_NTA193_HS4_CB5,100.29,11.29,00:20,,
CAJT_NTA193_HS4_CB5,99.09,6.48,00:25,,
CAJT_NTA193_HS4_CB5,99.51,7.41,00:30,,
CAJT_NTA193_HS4_CB5,99.94,9.07,00:35,,
CAJT_NTA193_HS4_CB5,101.10,11.54,00:40,,
CAJT_NTA193_HS4_CB5,102.55,34.94,00:45,,
CAJT_NTA193_HS4_CB5,98.00,0.00,00:50,,
CAJT_NTA193_HS4_CB5,98.00,0.00,00:55,,
CAJT_NTA193_HS4_CB5,99.41,9.86,01:00,,
CAJT_NTA193_HS4_CB5,98.35,3.43,01:05,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:10,,
CAJT_NTA193_HS4_CB5,99.46,10.10,01:15,,
CAJT_NTA193_HS4_CB5,98.73,5.05,01:20,,
CAJT_NTA193_HS4_CB5,103.02,36.89,01:25,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:30,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:35,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:40,,
CAJT_NTA193_HS4_CB5,98.43,3.15,01:45,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:50,,
CAJT_NTA193_HS4_CB5,98.00,0.00,01:55,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:00,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:05,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:10,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:15,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:20,,
CAJT_NTA193_HS4_CB5,100.95,21.68,02:25,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:30,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:35,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:40,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:45,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:50,,
CAJT_NTA193_HS4_CB5,98.00,0.00,02:55,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:00,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:05,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:10,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:15,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:20,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:25,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:30,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:35,,
CAJT_NTA193_HS4_CB5,98.00,0.00,03:40,,
